Latitude,Longitude,flooded
24.684450445844437,91.8989081706281,1
24.713666296119644,91.94474361123659,0
24.66345456899252,91.92269808581028,0
24.74054088540296,91.91885203787743,0
24.671859345811892,91.94344210435965,0
24.747503281386187,91.91909739458384,0
24.71929591421368,91.97022419956141,1
24.68020353150428,91.96693721052267,0
24.69191290904452,91.9574993066165,0
24.715822494015924,91.9480003308668,0
24.666946449711244,91.97747483231574,0
24.687683978420065,91.91363239840344,0
24.662491550513053,91.95342414510259,0
24.71978435211199,91.89691067199031,1
24.704896671444395,91.91756629002859,1
24.71687003789866,91.91243659445165,1
24.720987573159665,91.93333437996574,0
24.743101839861268,91.90881088006014,1
24.689509163467875,91.90644453618815,0
24.7420189110637,91.98161139452553,0
24.68203031783061,91.96022293216895,0
24.73234955982895,91.94991192438789,0
24.706476345661752,91.9190774206379,1
24.66719953898622,91.98356729675847,0
24.739834805456432,91.95757759884454,1
24.6893259313647,91.92964172315904,0
24.724138185432757,91.98355691541538,0
24.73863534011642,91.97202064192884,0
24.71658742483162,91.90355801976855,1
24.673364912582407,91.98369900263808,0
24.71338421117871,91.89618339569678,1
24.667952489183666,91.9605690874502,0
24.659278352627474,91.91110240642475,1
24.70819328839173,91.96336309227976,1
24.71748080579567,91.91734719862845,1
24.722898698609743,91.91862445059581,1
24.68809961316896,91.96873553494787,1
24.7172713200045,91.97884469518243,0
24.717989290968276,91.95120177331565,0
24.667251002614595,91.9314627956478,0
24.682683576587376,91.91928774300634,0
24.74636605226376,91.93396045849056,1
24.739081609913697,91.95738444992459,1
24.730333220646276,91.94473948517735,0
24.710727790590138,91.94374370369243,0
24.67638923499998,91.96636999139407,0
24.684084430421283,91.89767114561344,1
24.716896984820046,91.91270663753059,1
24.743437306734883,91.98914802082808,0
24.741134561902214,91.9317031846006,0
24.660213608008892,91.98662791291837,0
24.697347271456422,91.99040032403687,1
24.745521169081357,91.97921725420287,0
24.685314926594298,91.93317323310934,0
24.7354008914384,91.92646452232445,0
24.674072450406037,91.95006941390754,0
24.743050087015074,91.96376995013739,0
24.710112142155968,91.90484085619148,1
24.714156000660417,91.99270286406282,1
24.67142650640677,91.94628368355501,0
24.737761416452855,91.96817239423784,0
24.72153441943589,91.96440507279853,0
24.691166868069303,91.92416875934494,1
24.731642290827985,91.97499614365069,0
24.736834643512804,91.98514418816418,0
24.70482913358273,91.94462919500288,0
24.730646669707863,91.95923692055236,1
24.72197987997218,91.9735869381589,0
24.738897959141507,91.92853818832907,0
24.69261466956588,91.90452650179493,0
24.71085161426779,91.89881521170717,0
24.700713448759803,91.94867635613757,0
24.684603465357455,91.95341827214061,0
24.6615671043886,91.89895355826702,0
24.732833458313497,91.93072229550265,0
24.670254763974686,91.94666879515776,0
24.72810033351979,91.91651586047084,1
24.714865267421516,91.90367684165786,1
24.663472830475136,91.94756538346292,0
24.707464640119735,91.95800353169844,1
24.724150390486326,91.99130536408698,0
24.70527520711,91.92705833339186,0
24.73036695012537,91.92192914208357,1
24.698317817183405,91.90299873682999,0
24.661103796207197,91.99000608094242,0
24.73403723570748,91.96376447984512,0
24.695617013602455,91.9123310954792,0
24.67289781076699,91.91990308341931,1
24.708237633063625,91.9655969167408,1
24.718221820584425,91.92282477333578,1
24.74473349700806,91.96788980960378,0
24.708698951193533,91.95547366800984,0
24.69657494944765,91.91965590351583,0
24.690850306255165,91.96985287452809,1
24.660117956930232,91.90670029789587,1
24.66296187591677,91.89928622153144,0
24.73578991978996,91.96452057607799,0
24.701485026261327,91.90490557273087,0
24.7030543111217,91.94186952351747,0
24.67440616532175,91.93797077593905,0
24.694676973783167,91.9558800095296,0
24.715963203857413,91.89973643668182,1
24.6925273669208,91.95686500782972,0
24.704090815859967,91.97955973536833,1
24.71808652657056,91.91131164863924,1
24.665172122190857,91.95849450243757,0
24.66120821402707,91.95292058020686,0
24.74341676240773,91.95190688893113,1
24.693747136882074,91.9585800089557,1
24.700052597527957,91.9489688257245,0
24.74352783812962,91.93327211941137,0
24.745302591429947,91.98436779554726,0
24.676438552538368,91.90210375161625,0
24.667890090302464,91.89707146253113,1
24.667320117988414,91.96248844270085,0
24.665227895541438,91.92666660565283,0
24.73483754822191,91.89756840963011,1
24.7321018040696,91.92301379390126,1
24.669454406962842,91.96383955749488,0
24.715409807557588,91.98162444871122,0
24.724958307347524,91.97434348780058,0
24.68419799320199,91.91273899884415,0
24.72635679611091,91.97467351339742,0
24.747940064329818,91.9358812846663,1
24.69229393359471,91.97167991240028,1
24.689485518019136,91.98686789505452,1
24.736055530388406,91.93749277030106,1
24.72637985722736,91.96952782542841,0
24.668101151222775,91.98409248938438,0
24.704281205533857,91.97660445292442,1
24.687618257575046,91.98340074640815,0
24.693839965075426,91.89634483600783,0
24.74028141609622,91.90426127922876,1
24.68755204193254,91.98876753395426,0
24.744350386862738,91.95170651146047,1
24.715670217590855,91.93940686002438,0
24.68520353120232,91.92762002610486,0
24.719330365033244,91.9693144533308,0
24.73004240978698,91.97297934484888,0
24.667028893450503,91.94393092673181,0
24.664001595739975,91.94935378827755,0
24.698548061189275,91.98263132712195,1
24.690395261083008,91.9067981476894,0
24.671688113187656,91.97021347522302,0
24.714444884045072,91.90522917324579,1
24.666390159945358,91.96425599659003,0
24.665369542686467,91.97615205328509,0
24.72236453908027,91.90328335823764,1
24.666455920740276,91.99236688873953,0
24.692496613007105,91.93175075732405,0
24.731951649462825,91.98849068734896,0
24.747534826224012,91.96941321629643,0
24.692675547157307,91.90349511567713,0
24.728743931407852,91.95022715301896,0
24.696990792357166,91.98446656710522,1
24.668827545326188,91.94375427322885,0
24.6598444579988,91.94139609294797,0
24.66388863808835,91.90697044187345,0
24.669396952966345,91.95916276106458,0
24.72594563841069,91.95268374174262,1
24.745390941938986,91.93216684869782,0
24.684528864166328,91.98075132821393,0
24.67894017995852,91.99006257666836,0
24.65991650976789,91.99071757677572,0
24.662706111584118,91.98296972900341,0
24.70630094923145,91.99298931052702,1
24.665462533354045,91.94977942177435,0
24.746032436684597,91.94675288898738,1
24.71545081573245,91.9637422882352,0
24.699718639464624,91.9570321126736,1
24.711394516921786,91.98395522710639,0
24.662911828288653,91.92292605904758,0
24.744332782806136,91.98288320011802,0
24.699819019449432,91.9563014212991,1
24.683779321343142,91.91379010425914,0
24.70054253794931,91.93004937359864,0
24.711335297756403,91.90292771485848,1
24.74649059540146,91.9923246900905,0
24.72163752420437,91.94803198543826,0
24.686671580142114,91.97535842741213,0
24.720429159924553,91.91128040682332,1
24.74078032609017,91.9762186903358,0
24.744277758941866,91.96669151340221,0
24.71401276346393,91.9364348381488,0
24.742741818920766,91.98050185256078,0
24.662891340885732,91.89787297141352,0
24.692693881645265,91.97503943478024,1
24.74764954561928,91.91007988277933,0
24.712277712233764,91.93275926335683,0
24.746087486767507,91.97814559074241,0
24.73424854105666,91.94139929280432,1
24.69614483588409,91.92218251273101,0
24.663895135908223,91.98036984333635,0
24.73196077632756,91.99365381539164,0
24.74849174136533,91.94993464510152,1
24.728009809908073,91.98824636715742,0
24.73526689879383,91.91961822612716,1
24.699359030226386,91.90798807867412,0
24.744660237509834,91.95492791274602,0
24.679394262516578,91.96137588712467,0
24.714436802559018,91.93052274131016,0
24.669039887657956,91.96136334181482,0
24.70563575413291,91.9712769936212,1
24.7056227802794,91.97913578074933,1
24.708478772009226,91.9504764794053,0
24.73769668481355,91.93498238986977,0
24.670880489316353,91.89811068425334,0
24.726763692016217,91.95631883409858,1
24.722169979665967,91.9162347356555,1
24.67109248411053,91.8967096181444,1
24.690365799619347,91.953328176738,0
24.694113690959945,91.93832731765193,0
24.74017135573963,91.929547835899,0
24.705067295936107,91.9723923568376,1
24.694500454257614,91.95649371127213,0
24.736411003412762,91.98871426402069,1
24.672055358244155,91.98645758310018,0
24.703099334413775,91.92069045582178,1
24.700132030172945,91.99171673834157,1
24.703144482131815,91.92762859357319,0
24.71581090062449,91.9189094786038,1
24.6656484828961,91.90796055595833,1
24.67034341513704,91.91022609052222,1
24.67131342655132,91.95834251537569,0
24.675186956210034,91.9292931502863,0
24.739508241102698,91.94191772825243,1
24.7188840424548,91.91223520657172,1
24.676123462348926,91.89929997967423,0
24.674022274844596,91.92269256290936,1
24.674748831592357,91.90400699123103,0
24.669676730141802,91.9406204911622,0
24.677387083280152,91.93112370385431,0
24.70411609892066,91.96321545113115,1
24.66235992223756,91.97394293439196,0
24.715316016242145,91.90332372828769,1
24.737420024765825,91.98589518658757,0
24.664318222987568,91.92252402860963,0
24.73135799246841,91.96890953991375,0
24.67542456475886,91.91587902393576,0
24.692154839378674,91.94295699861205,0
24.714448186733556,91.93158066661871,0
24.700437839267536,91.96883192415174,1
24.662123393165896,91.92011898463052,1
24.72300399791614,91.98336961253344,0
24.704859277884974,91.94764005711103,0
24.66846536816918,91.93930519422929,0
24.70674326266859,91.91913825476226,1
24.683047138610892,91.93240435309647,0
24.660628788227918,91.92697200352197,0
24.67784722285572,91.92750517053517,0
24.669598118617454,91.98290912905671,0
24.712229284079793,91.96210423182403,0
24.729825776250248,91.94432669407844,0
24.666643292786354,91.94813138995879,0
24.711621857140223,91.96863202155566,0
24.69765995778453,91.90783268893189,0
24.684354663346422,91.93100684366759,0
24.71693701717159,91.9514447998819,0
24.690861466956477,91.99235465429577,0
24.713325348279234,91.91862225662113,1
24.66798046396113,91.9103202078571,1
24.68095210993252,91.91108994088596,0
24.675608646614084,91.92333265910052,0
24.674421615690697,91.98352298250855,0
24.666041695371735,91.94689198640786,0
24.695746921702792,91.99194759639401,1
24.668903249027938,91.93442864865483,0
24.746047542667554,91.98044706522855,0
24.732336052493757,91.9206568450942,1
24.67419794614178,91.96107502277144,0
24.74244019040625,91.95006563823063,1
24.710251734487645,91.92282922083805,0
24.728055292058542,91.91368408352997,1
24.687944820859588,91.93714269210801,0
24.70449335859672,91.9191322746785,1
24.669154981968212,91.95536535521121,0
24.684791442650845,91.95247408938245,0
24.672711180679336,91.9426241119953,0
24.70674075841403,91.90037797914334,0
24.689107704638587,91.90850521336151,0
24.664524888190762,91.9926936517782,0
24.687825573570546,91.97497263031669,0
24.68173332475604,91.96234043921888,0
24.727221700676033,91.95389114685516,1
24.701251312970992,91.9358048487083,0
24.69021111253073,91.98674703805308,1
24.73355492501382,91.99024013260897,0
24.670006147049456,91.96719808991872,0
24.743246735888864,91.91311229366607,1
24.664805715563435,91.96820703527489,0
24.710509090741308,91.9781170394043,0
24.671398467852573,91.9735352412812,0
24.676963642149584,91.91138264811646,0
24.673602174640596,91.9754351524552,0
24.71867166342089,91.94674969881389,0
24.691107426942377,91.98159773492173,1
24.694131780813553,91.97563439135017,1
24.698332526411342,91.93237092220808,0
24.70045089137317,91.92493492976631,0
24.726086398708492,91.94474768186922,0
24.67971545039563,91.98379941178395,0
24.693362175925913,91.94876572854142,0
24.740379496999964,91.95670540569708,1
24.66934043240269,91.98776088440913,0
24.71529871147006,91.92823416742554,0
24.67135345481722,91.97341301241744,0
24.714611753289205,91.94777266595212,0
24.739247699579405,91.9728788818939,0
24.672469352420467,91.92595283173887,0
24.681179864499025,91.96848508767545,0
24.66183991422337,91.95135735683152,0
24.727422411144758,91.98155493896222,0
24.68960052019181,91.97609274028913,0
24.668776644439184,91.97857200817056,0
24.67029328519002,91.93437272526931,0
24.730556715140878,91.91003073393706,1
24.679449018171194,91.96635035533947,0
24.72360563206029,91.95836936844195,0
24.721258450550373,91.94868420956482,0
24.68147766247021,91.92929597546049,0
24.67516155120907,91.98467283759902,0
24.711311516784907,91.93472344676796,0
24.700390252283757,91.98849410806416,1
24.67262019153413,91.95296527994317,0
24.704338454898743,91.9554474424887,1
24.66045235310624,91.9810981779937,0
24.742686918309563,91.9508893017844,1
24.721501587341066,91.98605528672367,0
24.722454187202025,91.91028870935308,1
24.710672411008296,91.95498109102081,0
24.69698257455672,91.96774686110723,1
24.742889239844807,91.9863572991717,0
24.699385593023656,91.90642136465033,0
24.747430471587943,91.97782865003764,0
24.670039027782746,91.98589218352649,0
24.73708872658734,91.94633371222123,1
24.7120208188021,91.93454152746443,0
24.663749934900647,91.92826286446059,0
24.731056783493234,91.89573418217715,1
24.688828333937675,91.93445945816657,0
24.70717317617115,91.98579513175513,1
24.689984180235374,91.92941968881584,0
24.72517695616994,91.93977807819644,0
24.679030959673973,91.93979988191404,0
24.671496054742228,91.91263542381809,1
24.703661788633234,91.93650198980714,0
24.74113289840776,91.93093910315767,0
24.711059287030174,91.95749521868356,0
24.660001081231574,91.96057259089109,0
24.67484109567107,91.98985079109397,0
24.672198344965793,91.93607872549583,0
24.666501981944897,91.99337401356311,0
24.704006130461003,91.95386617966638,1
24.66485791785675,91.96907690214559,0
24.67770844975656,91.98364981095779,0
24.677279650447748,91.91404266212265,0
24.66211137883454,91.94173128414647,0
24.709642488266226,91.90174431796446,1
24.72859824082972,91.9398834576015,1
24.70600306842666,91.93865085021379,0
24.69488015852111,91.95034878742717,0
24.67279013331892,91.91318069023495,0
24.736358992064655,91.98837918515851,1
24.692410107376787,91.92192052411463,0
24.71676447923777,91.93549913518527,0
24.661107000289828,91.91064429475061,1
24.723239960709083,91.96011861450849,0
24.661260818666992,91.9171211519125,1
24.67961307209793,91.96139478636788,0
24.660596339149784,91.90552299600036,0
24.73079250488565,91.91284774604202,1
24.717551419680657,91.9187163290486,1
24.667769833787542,91.91920730305912,1
24.723806303792614,91.97948166490156,0
24.733518977560962,91.9343625148584,1
24.71893149318238,91.91544949112834,1
24.685197859277558,91.983480707884,0
24.659992755903367,91.90369269105734,0
24.67752676714508,91.8978892305164,0
24.675146950500373,91.95265154380253,0
24.696739101156112,91.9831201479092,1
24.73236947603078,91.92891430461346,0
24.68216363792806,91.93264133216773,0
24.711932602478218,91.92165670189851,1
24.714978490281343,91.93556580150704,0
24.70849139877888,91.93819463144845,0
24.68531644418397,91.98860923661995,0
24.727525618066252,91.90906596400131,1
24.73696021272042,91.94324317614452,1
24.73930704864284,91.97398670975743,0
24.69707999854541,91.89748942850709,0
24.68299622636829,91.94857692755036,0
24.715817861305734,91.92065535511084,1
24.67136101253951,91.97743820085175,0
24.747390972511642,91.94700798340969,1
24.674269176340484,91.92207429424019,1
24.660477589422474,91.98524832376687,0
24.66941718178054,91.95200945437605,0
24.683480079943067,91.94981127667953,0
24.717432142874657,91.97692764232325,0
24.677394960575853,91.89636040115167,1
24.671138743296133,91.98384310956196,0
24.73744804666142,91.95406574974821,1
24.712852282486338,91.96072012708933,0
24.67460135000617,91.98525945704476,0
24.696500314815125,91.93298044148396,0
24.705510694315944,91.89989997860417,0
24.67378369826146,91.9679032612976,0
24.666272464954,91.95463048655182,0
24.680897351671074,91.93358631855827,0
24.684797127359943,91.93027771713544,0
24.723516503594762,91.92451611005654,0
24.70978315914359,91.94212326915498,0
24.71853436212453,91.98746544012427,0
24.724733473686975,91.91642920178185,1
24.66162854450187,91.92108600291981,1
24.712362934500852,91.90033884188577,0
24.703481708628885,91.95400963499127,1
24.688895337341254,91.9711386201936,0
24.668413746354588,91.90267217593932,0
24.72433909847045,91.94403631771355,0
24.720759464983633,91.93806678691539,0
24.680992084651113,91.97588068262722,0
24.730747500627785,91.96363874658194,0
24.68330822710846,91.95335897497955,0
24.691300272740214,91.90429034719983,0
24.741354918465525,91.9087417701764,1
24.744317116067634,91.93916678086221,1
24.675479619096222,91.94860317490892,0
24.73736309193879,91.9673316635537,0
24.731390370293266,91.96010478145607,1
24.721108029212857,91.97884196361443,0
24.68128592896767,91.94343936908128,0
24.678725472566647,91.9924680895145,0
24.743761271642526,91.89915810142813,1
24.72230452325718,91.986325790904,0
24.675069567024007,91.95116601626337,0
24.741190695705818,91.89861876982823,1
24.721570815218882,91.9245384762968,1
24.74199215151631,91.99083363535092,0
24.743779909161244,91.94194258258322,1
24.73638211740494,91.97838475735041,0
24.68753286324317,91.97684632883323,0
24.662152582743204,91.9539532528549,0
24.67951716627421,91.90714254610668,0
24.665746540315087,91.96379543452517,0
24.68940197271619,91.9665977610264,1
24.66470315480297,91.92630396100391,0
24.70736172823096,91.97308808257739,1
24.687501555875887,91.95686810366618,0
24.738535591009907,91.95588129764056,1
24.679782639183518,91.89767949169494,1
24.73710694685589,91.89737135473113,1
24.73752106699029,91.947327493918,1
24.743312166823685,91.9738812195193,0
24.748608458841954,91.9297895484964,1
24.727847940046,91.9348296727347,1
24.701998024255833,91.95702693500454,1
24.737428886053685,91.99211535935085,1
24.727945570228073,91.93638797320904,1
24.69673302374131,91.96785885046387,1
24.680306063042767,91.90614938476894,0
24.690728798023173,91.92354361818518,1
24.685482203928267,91.9182661313605,0
24.662610137110992,91.8970372289442,0
24.747689696282876,91.9373726304344,1
24.69340135178254,91.96215785799257,1
24.6784595573141,91.98875761657254,0
24.729571496974255,91.90407670681887,1
24.696393271452305,91.98178644934707,1
24.743821793821276,91.941272190427,1
24.71401242096764,91.91171505451467,1
24.74799975890971,91.91807561783719,0
24.74364182874474,91.9592056990027,0
24.713501869914246,91.94572857707601,0
24.67957663505238,91.91264930314954,0
24.678660402321892,91.9136245017166,0
24.728963241819784,91.92973182946862,0
24.66402714010201,91.99064119653336,0
24.738338386057908,91.98657218920214,0
24.748336179560265,91.91239022884305,0
24.694473394159356,91.9698914845315,1
24.721444886856766,91.91042222908469,1
24.73222458282257,91.91736405139791,1
24.678960133477414,91.94811838903098,0
24.71217057607417,91.952360727535,0
24.667054151505837,91.98162335142706,0
24.682719355945473,91.90802306162256,0
24.738784841555525,91.98931756182647,0
24.736389761937613,91.97493736544318,0
24.71777597678661,91.94948451580397,0
24.666649273347744,91.93547148801039,0
24.692354253213228,91.92083898519704,0
24.723910057147503,91.94407414576884,0
24.66611479443674,91.91694511248781,1
24.720296685272086,91.9027698979891,1
24.735407211255566,91.94400238934645,1
24.702061990036583,91.95357321038274,1
24.73302063523535,91.92950392256407,0
24.719825000343896,91.95094822370511,0
24.68284785554442,91.98173839696739,0
24.73056847042529,91.96007215763423,1
24.73535096250571,91.98062291917128,0
24.722555345833634,91.97764318377143,0
24.72157542125145,91.96220641890635,0
24.714480271127254,91.96934811806855,0
24.673092874341716,91.98195889623287,0
24.73726391576079,91.89815640305123,1
24.73312282334084,91.90795958624996,1
24.688974059005034,91.96844198349446,1
24.673286743828342,91.97576896608454,0
24.7336912109685,91.94521483577763,0
24.659397500627808,91.92352385306386,0
24.714328717959724,91.9918302565672,1
24.715668086605067,91.92084388541214,1
24.715865319701024,91.94841467688077,0
24.72898671729344,91.90580561564471,1
24.727293681609755,91.94854075098527,0
24.7454646694665,91.92891969852116,0
24.71574081641597,91.98699294389057,0
24.668045896126614,91.98750467820318,0
24.720712979102117,91.90195376131642,0
24.685901060849293,91.96496479077827,1
24.66488258117712,91.9525658246786,0
24.689942529119886,91.95637846314558,0
24.662938428637904,91.9810404051879,0
24.746409095867293,91.99061907796361,0
24.72627016088388,91.90807928123743,1
24.7270449371585,91.89769780796887,1
24.66081344131647,91.9271226641245,0
24.70278685459134,91.97108894763136,1
24.720299979389253,91.93915663877863,0
24.68344152231403,91.99339863880304,0
24.697167072640998,91.9396963133305,0
24.67354441511078,91.9734901959167,0
24.721234498489235,91.91700281720323,1
24.666234890900693,91.96224169944412,0
24.71771022873274,91.9221679938344,1
24.744373456900952,91.91014295931069,1
24.69772071138838,91.98813322217788,1
24.696586398709815,91.9581113861716,0
24.69459506956263,91.92226203536717,0
24.747352776717047,91.93555816090272,1
24.739266289521378,91.91790665010987,1
24.677996278164986,91.89834207023395,0
24.717454315152505,91.93154255545997,1
24.73659045501696,91.94184375524763,1
24.745932648739647,91.91353468452678,1
24.736974175563205,91.97169800797029,0
24.728183853186337,91.97840776693444,0
24.727293329681412,91.95690047293286,1
24.670631237049093,91.89847905702408,0
24.741672901808037,91.95595875340764,1
24.730488510108625,91.94266172659287,0
24.669377334004974,91.90759706137669,1
24.7205042063686,91.93762186229107,0
24.676864440310286,91.94365286304651,0
24.664599921312504,91.95254623670445,0
24.683024661375946,91.97376076067886,0
24.686746647096232,91.94007350515281,0
24.65986847092153,91.90240738330797,0
24.694136139835255,91.94250590343961,0
24.71280762858509,91.92397891340003,1
24.721351430717235,91.97991719057947,0
24.72898722057012,91.89917699622222,1
24.702054825609817,91.90560384373583,0
24.68060007780777,91.99236915346663,0
24.671643474866126,91.94437057743987,0
24.71443927621942,91.96440319197417,0
24.709175316421394,91.89623985905199,0
24.68819512768777,91.94622286948083,0
24.66672842469603,91.92978119561351,0
24.661810284315397,91.9030107534193,0
24.694534687815125,91.90833803387622,0
24.709885385336214,91.963123949962,1
24.73085284092542,91.91497380492235,1
24.673891593148987,91.90556818850128,0
24.71608345947783,91.96479786327781,0
24.66166480384442,91.98740467681611,0
24.663498882809808,91.94854367913302,0
24.722618104712552,91.98098454341059,0
24.723070337971755,91.97417100197876,0
24.689363755465084,91.97545979198362,0
24.666030997840323,91.98333121740457,0
24.70809059387577,91.97570310931984,1
24.699518652869727,91.95860849440075,1
24.70618412606629,91.96726914162517,1
24.666167316677377,91.9012172156556,0
24.681055172648485,91.91097808661901,0
24.737258520973416,91.91684973865009,1
24.746622893643337,91.92843000726404,1
24.67520835421812,91.97298725295957,0
24.71808779911506,91.94430243940887,0
24.708789777154788,91.96605014776482,1
24.67937734212446,91.993320842781,0
24.746526435901735,91.9592725184656,0
24.67677606360873,91.96221502630212,0
24.665318745083535,91.89829468114397,0
24.68200703870872,91.94080196527118,0
24.736942625971746,91.96683415491093,0
24.725645281746008,91.93714829084112,1
24.689947201836677,91.93178978560788,0
24.747683144027537,91.89922524982244,1
24.73683097066017,91.95222190034302,1
24.69828578723758,91.966646066074,1
24.70260922869644,91.98122603616605,1
24.739860339948713,91.93677707378464,1
24.683729532466778,91.95356755652077,0
24.74090953948081,91.91600821414639,1
24.71487211493992,91.95742593614155,0
24.72478214147133,91.90822506019691,1
24.723226711149675,91.98473010427182,0
24.674989291301323,91.9186534045064,1
24.746220707042696,91.91308709127703,1
24.735693156418378,91.94372010292261,1
24.6810666746244,91.98096297121306,0
24.698887680962784,91.9459380620758,0
24.691143675084565,91.95362664990269,0
24.67353542259723,91.93376205909563,0
24.746042314346386,91.92067953743357,0
24.71791045555217,91.92727812596867,0
24.728413395449202,91.90815676595959,1
24.746079087693502,91.93993272874725,1
24.680060739676666,91.90251069286792,0
24.67409630707195,91.94642580695249,0
24.689143594061406,91.97684316927624,0
24.697590497852733,91.91975266173876,1
24.71434833785802,91.96482753090415,0
24.673851945071153,91.91177264698717,0
24.662122333666847,91.96774270646821,0
24.71854636091033,91.94198358317999,0
24.734774130818714,91.9745589143526,0
24.711488091872692,91.98071906694658,0
24.6773427716251,91.9062916272416,0
24.683092698366725,91.90089590671265,0
24.706613007649548,91.98744339317487,1
24.662362747413173,91.90729438505497,1
24.699507923222324,91.98717468598214,1
24.687267954382353,91.94519191520024,0
24.66256332225283,91.90987582498994,1
24.747591423539298,91.99024916462434,0
24.659267411846322,91.98893972171838,0
24.7163254544294,91.98068433198785,0
24.69973652495214,91.94601468616946,0
24.702805153855966,91.96089996714326,1
24.671387570351413,91.89822787398357,0
24.68652783515333,91.9646212330631,1
24.676983987563272,91.96154629679637,0
24.746087275181164,91.90451850908664,1
24.719337892231724,91.93894482711745,1
24.736930907107432,91.91271048608453,1
24.72113946410531,91.9777516203113,0
24.74381119493984,91.96251218295748,0
24.70355445199757,91.95607653474997,1
24.73699953098323,91.95142821322881,1
24.661556920506897,91.98688672646944,0
24.72086062471309,91.9618494724416,0
24.678227544938892,91.96011482877151,0
24.694259477026677,91.95936179879239,1
24.668413276449773,91.96001247312311,0
24.74874158185901,91.90002259611106,1
24.74674065973118,91.93531943020203,1
24.73716583999777,91.97226762793242,0
24.709838187497898,91.96794415697022,1
24.73786420779246,91.93504708560263,0
24.688246578117077,91.96097171568876,1
24.731505964982944,91.97028968881875,0
24.730603345782033,91.9381411774094,1
24.732404623747506,91.90710733444207,1
24.707811387670407,91.89584504693548,0
24.6880263883228,91.93133937161802,0
24.69446715668746,91.96371458947073,1
24.693782061526225,91.93943127392691,0
24.680195126997624,91.9320075547548,0
24.67927071578247,91.90248109086049,0
24.713116054530154,91.96103266792227,0
24.71455935306811,91.94088768304383,0
24.69299280373758,91.98023318815756,1
24.705525456805926,91.942431416424,0
24.66113000688322,91.92885826161033,0
24.693029677480464,91.93452382246433,0
24.711021860643157,91.94778658555519,0
24.713517011908994,91.9705453528612,0
24.731968399564902,91.96594400000896,0
24.74479273553704,91.89707252105701,1
24.676437369495247,91.89602258745178,0
24.717077145142667,91.98364747481702,0
24.680729391929543,91.98650156143181,0
24.66424529492942,91.9872298911021,0
24.69045893154755,91.90525851239508,0
24.7025375051145,91.92054601754894,1
24.684453361599363,91.92551669854048,1
24.731072298987957,91.9483335824871,0
24.686831736645136,91.9553371863907,0
24.723256015684868,91.9221054560029,1
24.696030536176476,91.90727236037979,0
24.675121210989673,91.96230256694253,0
24.675147212551522,91.9469561447271,0
24.72261682192512,91.90579540968258,1
24.709864815303817,91.92052498051284,0
24.745458809754894,91.94286082535842,1
24.73133921274174,91.94942244025228,0
24.662728840234173,91.9575825109681,0
24.744422021645697,91.95447891712136,0
24.732526502863212,91.98228714026567,0
